업체명,맛,양,배달,주문메뉴,상세리뷰
규리네과일가게-종로점,5,5,5,"
            손질 석류/1,손질 꿀자몽/1(사이즈 선택(반개)),손질 바나나 1개/1,리얼 수박쥬스 1 보틀/1
          ",맛있어요 꿀자몽아 누락되서 다음주문때 부탁드려요
규리네과일가게-종로점,5,5,5,"
            제주 황금향（특대과 2알）/2,스테비아 서귀포 감귤 （제주 만다린）/2,손질 석류/1,손질 꿀자몽/2(사이즈 선택(반개)),손질 블루베리 100g/1(메뉴 추가 선택(생크림 추가)),손질 그린키위/2,레드 용과/2
          ","#식후감

소비자는 의리가 없습니다. 
맛있고, 저렴하고, 양 많은 곳이 그저 최고 아니겠어요?

저번 리뷰에 썼지만
비서다보니 접대용 과일을 늘 여기저기서 공수해오고, 단골가게도 있었는데
이제.. 갈아탔습니다.

그 어느 과일가게보다 인심좋고, 신선하고, 맛있습니다.

과일, 달고 맛있는게 최고잖아요?
여기다 저렴한 가격에 완벽한 손질, 꺼내도 계속 나오는 서비스, 
냉장고에 일주일을 넣어놔도 완벽히 유지되는 신선도.. 

여기가 최고입니다.

체리피커인 저는 앞으로도 규리네에서 단물 촙촙 마시고
영원한 깐부로 남으려합니다."
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 꿀자몽/1(사이즈 선택(반개)),손질 아오리사과 （청사과）/1,손질 바나나 1개/1(메뉴 추가 선택(초코크림 추가))
          ","사장님도 친절하시고 과일상태 너무 좋네요 간편하구 좋아요
호텔투숙중에 과일먹기힘들었는데 깔끔하고너무좋네요 자주 시킬게요~^^"
규리네과일가게-종로점,5,5,5,"
            손질 오렌지/1(사이즈 선택(반개)),손질 멜론/1(사이즈 선택(1／4)),손질 파인애플/1(사이즈 선택(4／1)),손질 애플청포도/1(사이즈 선택(200g)),손질 성주참외/1(사이즈 선택(반개))
          ",맛있어요 정갈하게 잘 준비해주셨어요 요거트에 먹으니 좋네요
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 황도복숭아/1(사이즈 선택(한개),복숭아 껍질 유무 선택(껍질 제거)),리얼 오렌지 쥬스 1 보틀/1
          ",과일이 아주 정갈하게 썰려있고 당도도 아주 좋아요 서비스로 보내주신 요거트랑 과일도 잘 먹었습니다 항상 믿고 주문하는 과일가게예요!
규리네과일가게-종로점,5,5,5,"
            스테비아 방울토마토/1(사이즈 선택(약250g)),프리미엄 허니파인/1(사이즈 선택(1／4)),리얼 토마토 쥬스 1 보틀/1
          ","방토가 생각보다 너무달아서 깜짝놀랐네요..파인애플 
도 너무 달고 맛있었습니다"
규리네과일가게-종로점,5,5,5,"
            손질 꿀자몽/1(사이즈 선택(반개)),손질 백향과/1,손질 망고스틴 3알/1,손질 허니듀멜론 반통/1,손질 캔디드림 （솜사탕포도）/1(사이즈 선택(200g)),손질 애플청포도/1(사이즈 선택(200g)),손질 체리/3(사이즈 선택(200g)),손질 블루베리 100g/1,손질 골든키위/2(사이즈 선택(2개)),손질 사과/1(사이즈 선택(반개)),리얼 포도 쥬스 1보틀/1
          ","비서 생활 9년차..

저는 앤 헤서웨이도 박민영도 아니기에
사장님 먼저, 손님 먼저, 
타인을 챙기고 '대접'해야하므로 스스로의 우선 순위는 늘 뒷전입니다.

그런데 오늘 저도 정성 어린 대접을 받았어요.
귀한 손님이 오시면 잘 손질한 과일을 내가잖아요. 
정갈하게 깎인 과일을 보고 새삼 감동했습니다.

과일마다 적힌 맛있게 먹는 방법, 
메모지에 적힌 마음 씀씀이.

'손님이 왕이다' 
가식적인 과잉 친절이나 을의 입장이 아닌, 
정성에서 오는 감동이 마음을 울립니다. 

세상에서 제일 단 과일 잘 먹었습니다."
규리네과일가게-종로점,5,5,5,"
            손질 파인애플/1(사이즈 선택(4／1)),손질 성주참외/2(사이즈 선택(한개))
          ",와우 왤케맛있죠 ㅜ ㅜ비싸다생각했는데 서비스과일까지 넘맛이어요
규리네과일가게-종로점,5,5,5,"
            손질 그레이트 백도복숭아（말랑이）/1,손질 바나나 1개/1(메뉴 추가 선택(초코크림 추가)),리얼 토마토 쥬스 1 보틀/1
          ",완전 만족했어요!! 복숭아도 맛있고 소스도 맛있네요. 토마토주스는 살짝 연했는데 서비스도 주시고 좋네요~ 포도가 엄청 달더라구요. 손질되서 나오니 편해요 🍇🍑🍌🍅❣다음엔 포도 시켜볼게요 :)
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 캔디드림 （솜사탕포도）/1(사이즈 선택(200g)),손질 바나나 1개/1
          ",맛있게잘먹었습니다
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(800g))
          ",서비스과일까지 넘좋네유
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 천도복숭아 3알/1,손질 오렌지/1(사이즈 선택(반개))
          ",너무 맛있어요~~~
규리네과일가게-종로점,5,5,5,"
            손질 백도복숭아/1,손질 황도복숭아/1(사이즈 선택(한개),복숭아 껍질 유무 선택(껍질 제거)),손질 성주참외/1(사이즈 선택(반개))
          ","지~~~~~~~~~~~~~~인짜
최고최고 엄지척👍💕💕💕💕💕
무조건 또 주문할꺼고요
너무 정갈하고 꿀맛이네요~~~~😍❤️❤️❤️❤️❤️🍑🍑🍑🍑🍑나 지금 행복하다.......😊😊😊😊😊"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 천도복숭아 3알/1,손질 노을멜론/1(사이즈 선택(1／4)),손질 성주참외/1(사이즈 선택(한개))
          ",좋아여 손질 다해와서 펀해요
