,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
89,커피나인-이태원점,2022년 2월 27일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",커피 향 너무좋네요 배달도 매우빨랐고 감사합니다 번창하세요
90,커피나인-이태원점,2022년 2월 27일,5,5,5,"
            라떼/2(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",라떼 맛있어요~~ 추천해요
91,커피나인-이태원점,2022년 2월 27일,5,5,5,"
            아메리카노/3(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",맛나게 잘 마셨습니다
92,커피나인-이태원점,2022년 2월 26일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인슈페너/1(HOT or ICE 선택(ICE))
          ",커피 정말 맛있어요 이 근처에 배달 중에 최고에요
93,커피나인-이태원점,2022년 2월 26일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),죠리퐁라떼/1(추가 선택(덜달게,얼음조금))
          ",커피 정말 맛있고 가격도 저렴해요 잘 먹었어요
94,커피나인-이태원점,2022년 2월 26일,5,5,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),더치 캔/1(메뉴 선택(케냐))
          ",빨대 왜 하나만 주시는.. 빨대 누락 너무 자주 있네요
95,커피나인-이태원점,2022년 2월 26일,5,5,5,"
            나인스쿠키/2(쿠키 선택(더블초콜렛 칩 쿠키))
          ",갑자기 쿠키가 먹고싶어서 주문했는데 맛있게 먹었습니다.
96,커피나인-이태원점,2022년 2월 26일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",오늘은 배달도 엄청 빠르네요ㅎㅎ 아바라는 사랑입니다!
97,커피나인-이태원점,2022년 2월 25일,5,5,5,"
            바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),블랙모카라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",시원하고 맛있어요~~!
98,커피나인-이태원점,2022년 2월 24일,3,4,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인슈페너/1(HOT or ICE 선택(ICE))
          ","문앞게 두고 문자 아무런 연락이없어 30분가까이 음료 도착한지도 몰샀네요.
아메리카노는 괜찮습니드."
99,커피나인-이태원점,2022년 2월 23일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),더치라떼 디카페인/1
          ",맛있어요 포장 너무 센스있어요
100,커피나인-이태원점,2022년 2월 23일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인슈페너/1(HOT or ICE 선택(ICE))
          ",커피맛 너무 좋아용
101,커피나인-이태원점,2022년 2월 23일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",가까워서 자주 가고 배달도 자주 시키게 되는 맛집
102,커피나인-이태원점,2022년 2월 22일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",커피나인으로 매일 2잔씩 마십니다
103,커피나인-이태원점,2022년 2월 22일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",커피나인으로 매일 2잔씩 마십니다
104,커피나인-이태원점,2022년 2월 22일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",커피나인으로 매일 2잔씩 마십니다
105,커피나인-이태원점,2022년 2월 22일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",커피나인으로 매일 2잔씩 마십니다
106,커피나인-이태원점,2022년 2월 21일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키)),더치 캔/1(메뉴 선택(케냐))
          ","맛 좋고, 밀폐 확실히 되있고, 더치커피도 맛남!

집밖에 나가기 싫을때 무조건 시켜먹을것같아요"
107,커피나인-이태원점,2022년 2월 21일,5,5,5,"
            나인슈페너/4(HOT or ICE 선택(ICE)),유자카모마일/1(HOT or ICE 선택(HOT))
          ","믿고먹는곳입니다
배달해주시는 분 도 너무친절하셔서
기분좋은 하루였네요^^"
108,커피나인-이태원점,2022년 2월 21일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",사무실로 시켰는데 다들 맛있대요 맛있어요~!!
109,커피나인-이태원점,2022년 2월 21일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",맛있고 배달비도 할인되어서 좋아요
110,커피나인-이태원점,2022년 2월 21일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",맛잇게잘마셧어요~~커피맛잇어요
111,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            더치커피 디카페인/2(HOT or ICE 선택(ICE),추가 선택(진하게))
          ","최애 커피집
왜 이렇게 맛있지 진짜..
사는 동안 적게 일하고 많이 버세요"
112,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",항상 이렇게 좋은가격에 퀄리티 좋은 커피라니..사장님 남는게 있으신거죠?ㅠㅠ 감사합니다
113,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",주말내내 커피배달시켜먹었어요~~
114,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",커피가 고소하고 알싸하고 맛있네요.
115,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            죠리퐁라떼/1(추가 선택(얼음조금)),더치커피 과테말라/1(HOT or ICE 선택(ICE),추가 선택(진하게)),유자카모마일/1(HOT or ICE 선택(HOT))
          ","커피도 맛있구 배달도 빠르구 너무 좋았어요!
다음에 또 시켜먹을께여!!"
116,커피나인-이태원점,2022년 2월 20일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","금액이 오르긴했지만 맛은 여전히 맛있어요
저 원래 커피 잘안마시는데 바닐라라떼 존맛이라 계속 시켜먹는중~~~"
117,커피나인-이태원점,2022년 2월 19일,5,5,5,"
            아메리카노/2(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",저렴하고맛있어요~~~~!!
118,커피나인-이태원점,2022년 2월 19일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",맛있게 잘 먹었습니다
119,커피나인-이태원점,2022년 2월 19일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","커피주문은 커피나인이 최고
배달,커피맛까지 따봉"
120,커피나인-이태원점,2022년 2월 18일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),더치 캔/1(메뉴 선택(디카페인))
          ",배달비 무료라 시켰는데 맛있고 자주 시킬 거 같아요
121,커피나인-이태원점,2022년 2월 18일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),더치 캔/1(메뉴 선택(에티오피아))
          ",배달 요금이 무료라 애용합니다
122,커피나인-이태원점,2022년 2월 18일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",쿠키 왜케 맛있나요ㅋㅋ대박
123,커피나인-이태원점,2022년 2월 17일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",진짜 매일 시켜먹을 정도로 가격도 착하고 커피도 맛있고 배들도 빨라요!! 커피나인 알게 되고 삶의 질 +10000000 상향
124,커피나인-이태원점,2022년 2월 16일,5,5,5,"
            아메리카노/7(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","재주문이용
깔끔하니 맛있어요~~~~"
125,커피나인-이태원점,2022년 2월 16일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",라떼 정말 맛있어요
126,커피나인-이태원점,2022년 2월 16일,5,5,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",오늘은 배달기사님이 연락도 없이 그냥 두고 가셔서 20분뒤에 혼자 문열어보고 알았네요ㅠ 커피맛은 언제나 별이 다섯개♥
127,커피나인-이태원점,2022년 2월 16일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",배달빠르고 맛있어요!!
128,커피나인-이태원점,2022년 2월 15일,5,5,5,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),돌체라떼/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","동생집에 놀러와서 저번에 시켜보고 진짜 완전 반해서 또 시킵니다
이렇게 맛있는데 가격도 착하고 양도 나름 풍족하고 맛은 또 왜 이렇게 좋은지ㅠㅠ배달비도 없고
진짜 천사가게입니다 !! 

앞으로 더 자주 시킬게요!! 번창하세요♡♡♡"
129,커피나인-이태원점,2022년 2월 15일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","매번 익스프레스로 시켜먹는데 진짜 커피맛 너무 좋고 실링도 꼼꼼하게 되어 오는데 항상 만족해요 💕 
맛있는 커피 안전하게 배달해주셔서 너무 감사해요 :)"
130,커피나인-이태원점,2022년 2월 15일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",코로나로 집콕인데 커피가 너무먹고 싶어서 시켰어요...쫀맛
131,커피나인-이태원점,2022년 2월 15일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",배달 집 중에 라떼가 이렇게 맛있는 곳은 처음봤오요
132,커피나인-이태원점,2022년 2월 14일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",오랜만에 주문했는데 여전히 맛있어요😊
133,커피나인-이태원점,2022년 2월 14일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",정말 맛있게 먹었어요!!!
134,커피나인-이태원점,2022년 2월 14일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",오늘도 잘마셨어요~ 배달도 빨랐어욤!
135,커피나인-이태원점,2022년 2월 14일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ","사장님
커피 맛있네요 
쿠키는 또 무슨일이래여.. 
왤케 맛있는거조.?"
136,커피나인-이태원점,2022년 2월 13일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",여기 커피 정말 맛있어요~~~~^^ 배달도 빠루고 감사하비다
